"","data","praca","classe","web","ifood","call","android","iphone","total","precipitac","tempmax","tempmin","tempmed","umidade","insolacao","diasemana","diasem","mes","desserts","pizzas","beverage","cbmaker","combos","sfiha","kit1","kit2","snack","pastas","dishes","promotion","savory","salads","range","dessert1","desserte","pizzas1","pizzase","beverage1","beveragee","cbmaker1","cbmakere","combos1","combose","sfiha1","sfihae","kit11","kit1e","kit21","kit2e","snack1","snacke","pastas1","pastase","dishes1","dishese","promotion1","promotione","savory1","savorye","salads1","saladse","precipita1","tempmax1","tempmin1","tempmed1","insolacao1","umidade1"
"263","22/09/2018","SAO PAULO",NA,0,0,0,0,0,62111,0,28.8,15.9,21.44,63.75,0,"SAT",3,2,4429,377,2407,4,6355,33744,47,4,1860,483,515,0,11855,31,"Range-31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"264","23/09/2018","SAO PAULO",NA,0,0,0,0,0,49940,0,32.4,16.4,23.26,46.75,0,"SUN",2,2,3726,284,2162,2,4627,26693,42,5,1553,628,582,0,9593,43,"Range-26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"265","21/09/2018","SAO PAULO",NA,0,0,0,0,0,57290,7.1,27.7,17.4,20.82,78.25,0,"FRI",3,2,3901,310,2271,8,5119,31837,33,4,1512,423,520,0,11325,27,"Range-27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"266","20/09/2018","SAO PAULO",NA,0,0,0,0,0,35794,0,25,18.1,20.14,79.5,0,"TUR",1,2,2428,157,1589,4,2897,16826,36,2,942,403,313,0,10181,16,"Range-16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"267","26/09/2018","SAO PAULO",NA,0,0,0,0,0,36014,0,32.2,18.3,23.38,66.5,0,"WED",1,2,1928,123,1401,1,2056,20907,26,0,715,268,265,0,8307,17,"Range-12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"268","27/09/2018","SAO PAULO",NA,0,0,0,0,0,34996,2,28.8,19.5,22.4,84,0,"TUR",1,2,2385,176,1554,2,2722,16982,33,2,853,353,359,0,9544,31,"Range-15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"269","25/09/2018","SAO PAULO",NA,0,0,0,0,0,30934,0,26.4,16.4,20.94,74.25,0,"TUE",1,2,1789,86,1167,8,1698,17851,14,0,649,238,280,0,7133,21,"Range-11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"270","28/09/2018","SAO PAULO",NA,0,0,0,0,0,73227,11.1,22.2,18.8,20.24,87,0,"FRI",3,2,4542,321,3100,0,4757,33094,74,5,1672,405,438,13292,11508,19,"Range-32",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"271","24/09/2018","SAO PAULO",NA,0,0,0,0,0,29861,0,33.5,16.5,22.68,61,0,"MON",1,2,1698,130,1236,1,1796,16535,16,6,652,261,207,0,7302,21,"Range-10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"272","29/09/2018","SAO PAULO",NA,0,0,0,0,0,74611,0,28.2,18.4,21.92,78.25,0,"SAT",3,2,4856,322,3143,1,5611,33280,50,9,1978,498,524,11658,12649,32,"Range-35",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"273","30/09/2018","SAO PAULO",NA,0,0,0,0,0,54563,0,28.9,19.2,21.9,81.5,0,"SUN",2,2,4745,287,2551,5,5541,28180,49,4,1662,693,577,287,9937,45,"Range-34",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"274","05/10/2018","SAO PAULO",NA,0,0,0,0,0,65033,0,18.6,13.8,15.68,89,0,"FRI",3,2,4291,338,2606,3,6256,36868,62,6,1686,448,464,0,11988,17,"Range-30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"275","04/10/2018","SAO PAULO",NA,0,0,0,0,0,35588,0.6,23,18.2,19.8,86,0,"TUR",1,2,2366,156,1556,1,2756,18456,43,5,874,330,326,0,8688,31,"Range-15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"276","03/10/2018","SAO PAULO",NA,0,0,0,0,0,36262,0,31.9,19.9,23.92,82,0,"WED",1,2,2062,117,1478,0,2068,21227,24,1,778,309,270,0,7896,32,"Range-13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"277","02/10/2018","SAO PAULO",NA,0,0,0,0,0,33286,3.2,30.9,17.8,22.9,81,0,"TUE",1,2,2040,101,1280,0,1831,18879,23,0,705,310,316,0,7781,20,"Range-13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"278","01/10/2018","SAO PAULO",NA,0,0,0,0,0,32663,35.5,25.2,18.9,21.44,86,0,"MON",1,2,2015,137,1303,2,1893,18386,23,1,674,291,320,0,7601,17,"Range-12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"279","06/10/2018","SAO PAULO",NA,0,0,0,0,0,71871,0,17.8,13.8,16.06,82,0,"SAT",3,2,5257,343,2670,2,7202,39531,59,8,1949,596,561,0,13672,21,"Range-38",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"280","07/10/2018","SAO PAULO",NA,0,0,0,0,0,55103,0,19.4,15.4,17.3,91,0,"SUN",2,2,4402,284,2287,2,5411,29605,65,3,1565,633,454,0,10367,25,"Range-31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"281","08/10/2018","SAO PAULO",NA,0,0,0,0,0,35969,1.6,21.7,16.2,19.36,93,0,"MON",1,2,2119,129,1428,1,2061,20882,19,5,770,319,255,0,7957,24,"Range-13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"282","09/10/2018","SAO PAULO",NA,0,0,0,0,0,32581,15.2,28.3,18.7,23.12,79,0,"TUE",1,2,1797,131,1412,2,1886,17958,22,0,724,294,263,0,8069,23,"Range-11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"283","12/10/2018","SAO PAULO",NA,0,0,0,0,0,65808,1,27.3,18.2,21.5,87,0,"FRI",3,2,4623,356,2738,3,6617,34922,85,4,1700,615,631,1350,12132,32,"Range-33",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"284","10/10/2018","SAO PAULO",NA,0,0,0,0,0,40601,1.2,28.6,19.8,22.02,88,0,"WED",1,2,2287,124,1581,3,2366,23469,4,0,812,295,255,0,9389,16,"Range-15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"285","13/10/2018","SAO PAULO",NA,0,0,0,0,0,61778,0,30.4,18.9,23.3,85,0,"SAT",3,2,4277,371,2500,1,6268,32639,59,4,1610,400,464,923,12237,25,"Range-30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"286","11/10/2018","SAO PAULO",NA,0,0,0,0,0,61954,0.2,20.8,18.1,19.18,90,0,"TUR",1,2,3998,283,2241,4,5056,32628,88,8,1485,456,387,0,15300,20,"Range-28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"287","15/10/2018","SAO PAULO",NA,0,0,0,0,0,34752,12.6,24.1,16.6,19.02,90,0,"MON",1,2,2020,147,1240,2,2029,19966,46,2,717,290,273,0,8003,17,"Range-12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"288","16/10/2018","SAO PAULO",NA,0,0,0,0,0,28526,0.8,24.9,17.2,20.24,91,0,"TUE",1,2,1881,115,1115,2,1705,15918,14,13,629,248,246,0,6622,18,"Range-11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"289","17/10/2018","SAO PAULO",NA,0,0,0,0,0,36874,0,29.5,18,23.58,76,0,"WED",1,2,1992,152,1489,1,2093,21744,21,4,788,288,286,0,8000,16,"Range-12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"290","14/10/2018","SAO PAULO",NA,0,0,0,0,0,49045,6.8,20.6,17.1,18.3,86,0,"SUN",2,2,4423,270,2122,2,4778,24075,42,9,1440,708,487,936,9714,39,"Range-31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"291","20/10/2018","SAO PAULO",NA,0,0,0,0,0,62561,0.3,21.9,14.4,16.92,66,0,"SAT",3,2,4624,347,2581,5,6757,33240,78,14,1906,547,508,0,11926,28,"Range-33",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"292","21/10/2018","SAO PAULO",NA,0,0,0,0,0,50351,0,22,12.8,16.98,70,0,"SUN",2,2,4297,283,2121,1,5033,26174,50,14,1506,660,478,0,9705,29,"Range-30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"293","19/10/2018","SAO PAULO",NA,0,0,0,0,0,58717,4.9,21.1,17.1,18.78,85,0,"FRI",3,2,3908,309,2369,1,5320,33162,73,11,1546,347,408,0,11236,27,"Range-27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"294","18/10/2018","SAO PAULO",NA,0,0,0,0,0,27944,4.7,29.9,18.9,22.62,86,0,"TUR",1,2,1920,119,1177,2,2236,14166,26,6,652,203,243,0,7185,9,"Range-12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"295","22/10/2018","SAO PAULO",NA,0,0,0,0,0,32776,0,28.3,15.2,19.6,70.75,0,"MON",1,2,1863,121,1360,0,1929,18104,17,6,646,308,263,905,7238,16,"Range-11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"296","25/10/2018","SAO PAULO",NA,0,0,0,0,0,40535,17.6,21.4,17.2,19.16,91,0,"TUR",1,2,2563,135,2274,1,2257,15811,28,1,691,388,351,7617,8392,26,"Range-17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"297","26/10/2018","SAO PAULO",NA,0,0,0,0,0,67732,5.7,25.4,17.5,21,85.5,1.1,"FRI",3,2,4526,224,3621,4,4664,30130,79,6,1326,372,391,11379,10988,22,"Range-32",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"298","23/10/2018","SAO PAULO",NA,0,0,0,0,0,32189,0,30.2,16,21.7,74.25,0,"TUE",1,2,1798,102,1394,1,1838,17235,15,5,602,243,209,953,7769,25,"Range-11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"299","24/10/2018","SAO PAULO",NA,0,0,0,0,0,43210,3,19.5,17.2,18.28,88.75,0,"WED",1,2,2524,104,2143,4,1741,21615,34,5,621,281,288,6345,7486,19,"Range-16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"300","27/10/2018","SAO PAULO",NA,0,0,0,0,0,69476,0.8,25.6,19.3,21.3,85,4.9,"SAT",3,2,4688,320,3691,5,5520,29673,54,3,1441,506,468,12015,11068,24,"Range-33",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"301","28/10/2018","SAO PAULO",NA,0,0,0,0,0,53208,5.2,19.5,14,15.86,86.75,2.2,"SUN",2,2,4021,275,2719,3,4806,25428,46,6,1332,538,345,4178,9494,17,"Range-28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"302","29/10/2018","SAO PAULO",NA,0,0,0,0,0,32246,0.1,21,13.4,16.6,82.75,0.7,"MON",1,2,1859,110,1411,2,1970,17471,26,2,653,311,253,1184,6974,20,"Range-11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"303","30/10/2018","SAO PAULO",NA,0,0,0,0,0,34293,0,28,15.6,19.72,72.75,7.6,"TUE",1,2,2096,120,1395,2,2014,18388,25,4,657,305,293,1091,7881,22,"Range-13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"304","31/10/2018","SAO PAULO",NA,0,0,0,0,0,50431,0,31.4,16.7,21.62,72.25,7.3,"WED",1,2,2658,134,1967,5,3022,27779,34,5,933,328,314,1471,11767,14,"Range-17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"305","02/11/2018","SAO PAULO",NA,0,0,0,0,0,71139,0,27.2,18.2,21.4,76.25,3.6,"FRI",3,2,5542,348,2971,8,7212,38547,71,14,1793,607,550,3,13438,35,"Range-40",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"306","03/11/2018","SAO PAULO",NA,0,0,0,0,0,59121,0,31.4,19.1,22.62,69.5,9.9,"SAT",3,2,4216,346,2341,3,6156,31234,32,9,1622,520,455,14,12152,21,"Range-30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"307","01/11/2018","SAO PAULO",NA,0,0,0,0,0,59003,10.2,27.9,18.1,22.26,68.25,5.3,"TUR",1,2,3671,237,2252,4,4595,28774,47,7,1442,413,404,45,17072,40,"Range-25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"308","04/11/2018","SAO PAULO",NA,0,0,0,0,0,50743,5,22.8,17.2,18.8,79,0.5,"SUN",2,2,4746,230,2159,1,4936,25863,42,6,1624,755,541,0,9811,29,"Range-34",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"309","05/11/2018","SAO PAULO",NA,0,0,0,0,0,33733,0.4,21.2,15.1,17.82,77.5,0.4,"MON",1,2,2432,109,1352,1,2058,18779,13,4,635,326,240,4,7762,18,"Range-16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"310","06/11/2018","SAO PAULO",NA,0,0,0,0,0,32791,0,23.2,15.9,18.84,85,0.6,"TUE",1,2,2042,111,1293,3,1920,18056,20,4,667,282,253,0,8126,14,"Range-13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"311","07/11/2018","SAO PAULO",NA,0,0,0,0,0,39268,0,23.2,16.2,18.64,83,0,"WED",1,2,2574,140,1490,2,2244,22091,20,2,873,295,230,0,9284,23,"Range-17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"312","08/11/2018","SAO PAULO",NA,0,0,0,0,0,39469,4.4,20.8,15.8,18,86,0,"TUR",1,2,2831,143,1722,2,3187,19279,32,6,1021,357,280,0,10588,21,"Range-19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"313","10/11/2018","SAO PAULO",NA,0,0,0,0,0,70217,0,25.3,17.3,20.72,80,1.5,"SAT",3,2,4605,351,2550,2,7246,37973,50,8,1759,542,529,0,14571,31,"Range-33",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"314","11/11/2018","SAO PAULO",NA,0,0,0,0,0,52956,0,28.6,19.2,22.64,78,4.9,"SUN",2,2,4436,265,2371,5,5344,26956,49,15,1296,726,529,0,10941,23,"Range-31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"315","09/11/2018","SAO PAULO",NA,0,0,0,0,0,63411,4,24.4,16.2,19.6,79.5,4.8,"FRI",3,2,4294,274,2506,2,5952,35467,53,10,1497,405,419,0,12509,23,"Range-30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"316","12/11/2018","SAO PAULO",NA,0,0,0,0,0,33721,0,30,18.6,22.66,82.25,5.9,"MON",1,2,1910,115,1358,0,1940,18891,15,1,625,307,270,0,8266,23,"Range-12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"317","13/11/2018","SAO PAULO",NA,0,0,0,0,0,36129,0,32.2,19.4,25.92,65.25,11.7,"TUE",1,2,2246,133,1450,1,2150,19784,10,4,591,284,296,0,9169,11,"Range-14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"318","14/11/2018","SAO PAULO",NA,0,0,0,0,0,77722,0,32.5,23.4,27.16,56.5,9.5,"WED",1,2,3738,166,3282,4,3359,35647,47,7,1077,360,429,16237,13344,25,"Range-26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"319","15/11/2018","SAO PAULO",NA,0,0,0,0,0,82160,0,29.7,20.8,24.1,79,4.5,"TUR",1,2,4318,219,3974,2,4532,29901,46,9,1065,538,425,23679,13416,36,"Range-30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"320","16/11/2018","SAO PAULO",NA,0,0,0,0,0,68714,0.1,25.2,18.3,20.58,70.25,2.2,"FRI",3,2,3305,168,3011,5,3928,25728,30,2,794,408,379,22329,8606,21,"Range-23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"321","17/11/2018","SAO PAULO",NA,0,0,0,0,0,68808,0,29,16.5,21.3,72.75,8.9,"SAT",3,2,3591,193,2900,2,4163,25896,35,10,916,379,303,21295,9105,20,"Range-25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"322","18/11/2018","SAO PAULO",NA,0,0,0,0,0,59003,0,28.5,18.8,24.02,71.75,5.6,"SUN",2,2,3408,146,2996,1,3302,19342,39,5,756,518,436,20364,7645,45,"Range-23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"323","19/11/2018","SAO PAULO",NA,0,0,0,0,0,73204,28.6,23.4,14.2,17.16,91.5,0,"MON",1,2,3454,120,3026,2,2728,31631,37,8,711,404,338,21075,9652,18,"Range-24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"324","20/11/2018","SAO PAULO",NA,0,0,0,0,0,84295,14,19.5,14.2,16.7,82.25,0,"TUE",1,2,5300,207,3173,5,4625,43597,46,6,1273,619,582,9661,15173,28,"Range-38",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"325","21/11/2018","SAO PAULO",NA,0,0,0,0,0,31396,0,20.4,15.1,17.88,84.5,0,"WED",1,2,1989,83,1141,1,1962,17356,14,1,521,274,221,0,7811,22,"Range-12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"326","22/11/2018","SAO PAULO",NA,0,0,0,0,0,33819,0,28.8,17.5,22.54,70,9.5,"TUR",1,2,2055,121,1493,0,2836,16605,25,3,735,328,256,0,9349,13,"Range-13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"327","23/11/2018","SAO PAULO",NA,0,0,0,0,0,90542,13.1,29.5,18.6,23.06,70.75,8.1,"FRI",3,2,3614,280,2799,4,5696,30963,48,8,1281,400,388,34463,10572,26,"Range-25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"328","25/11/2018","SAO PAULO",NA,0,0,0,0,0,51979,7.1,24.5,18.8,20.46,87.25,1.2,"SUN",2,2,4545,267,2273,3,5385,26522,41,2,1272,766,571,0,10303,29,"Range-32",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
