"","data","praca","classe","web","ifood","call","android","iphone","total","precipitac","tempmax","tempmin","tempmed","umidade","insolacao","diasemana","diasem","mes","desserts","pizzas","beverage","cbmaker","combos","sfiha","kit1","kit2","snack","pastas","dishes","promotion","savory","salads","range","dessert1","desserte","pizzas1","pizzase","beverage1","beveragee","cbmaker1","cbmakere","combos1","combose","sfiha1","sfihae","kit11","kit1e","kit21","kit2e","snack1","snacke","pastas1","pastase","dishes1","dishese","promotion1","promotione","savory1","savorye","salads1","saladse","precipita1","tempmax1","tempmin1","tempmed1","insolacao1","umidade1"
"329","26/11/2018","SAO PAULO",NA,0,0,0,0,0,31871,3.6,22.5,17.6,18.98,71.25,0.8,"MON",1,2,1984,92,1293,2,2011,17558,10,4,565,282,233,0,7817,20,"Range-12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"330","27/11/2018","SAO PAULO",NA,0,0,0,0,0,34814,0,25.2,15.5,19.86,71.75,7.4,"TUE",1,2,2099,119,1352,1,2195,19132,18,1,629,247,256,2,8740,23,"Range-13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"331","24/11/2018","SAO PAULO",NA,0,0,0,0,0,68302,9.2,25.8,19.4,21.52,77.75,2.5,"SAT",3,2,4810,411,2677,4,7800,36670,56,8,1675,564,491,0,13086,50,"Range-34",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"332","28/11/2018","SAO PAULO",NA,0,0,0,0,0,37992,0,28.8,19.4,21.98,73.5,6.5,"WED",1,2,2242,111,1479,1,2135,20978,13,1,670,285,324,0,9728,25,"Range-14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"333","30/11/2018","SAO PAULO",NA,0,0,0,0,0,69398,2,31.5,20,23.48,74.5,7,"FRI",3,2,4586,364,2934,5,6822,38270,81,8,1727,481,476,0,13622,22,"Range-33",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"334","29/11/2018","SAO PAULO",NA,0,0,0,0,0,41293,0,29.8,19.2,23.38,67.25,5.6,"TUR",1,2,2529,150,1810,0,3265,21002,21,4,940,334,337,0,10871,30,"Range-16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"335","01/12/2018","SAO PAULO",NA,0,0,0,0,0,70297,76.6,26.6,18.9,22.04,85.5,1.8,"SAT",3,3,4988,366,3040,2,7906,36970,54,10,1962,545,571,0,13862,21,"Range-36",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"336","02/12/2018","SAO PAULO",NA,0,0,0,0,0,58424,30.6,26.7,19,21.3,77.75,5.2,"SUN",2,3,5276,262,2640,1,6308,29314,43,8,1526,746,589,0,11676,35,"Range-38",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"337","03/12/2018","SAO PAULO",NA,0,0,0,0,0,39470,1,22.7,16.5,18.88,80,0.1,"MON",1,3,2257,124,1543,0,2431,21534,13,8,757,365,288,0,10132,18,"Range-14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"338","04/12/2018","SAO PAULO",NA,0,0,0,0,0,40673,0,30,16.9,23.34,63.5,6.6,"TUE",1,3,2731,108,1543,1,2418,21939,17,3,741,320,301,0,10529,22,"Range-18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"339","05/12/2018","SAO PAULO",NA,0,0,0,0,0,45192,0,29.8,20.2,23.96,52.5,6.9,"WED",1,3,3008,150,1777,1,2634,25075,21,3,886,325,328,0,10967,17,"Range-20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"340","08/12/2018","SAO PAULO",NA,0,0,0,0,0,76876,1,20,13.7,16.38,74.75,1.1,"SAT",3,3,4907,380,2444,0,6628,44930,55,14,1907,551,520,0,14528,12,"Range-35",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"341","09/12/2018","SAO PAULO",NA,0,0,0,0,0,59414,0,26.8,13.4,19.4,62.25,7.9,"SUN",2,3,4601,280,2100,1,4843,32994,42,6,1528,777,600,0,11620,22,"Range-33",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"342","07/12/2018","SAO PAULO",NA,0,0,0,0,0,77651,0,24.5,17.7,19.6,79.5,0.7,"FRI",3,3,4373,361,2501,1,5294,48385,42,6,1670,453,469,0,14057,39,"Range-31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"343","06/12/2018","SAO PAULO",NA,0,0,0,0,0,45198,4,29.4,17.9,21.24,74.5,6.8,"TUR",1,3,3005,162,1926,4,3606,22401,36,5,1017,373,366,0,12275,22,"Range-20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"344","11/12/2018","SAO PAULO",NA,0,0,0,0,0,42997,0,31.5,19.2,25.48,55,7.2,"TUE",1,3,2200,106,1518,7,2273,25568,12,2,732,291,312,0,9950,26,"Range-14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"345","12/12/2018","SAO PAULO",NA,0,0,0,0,0,48823,0,33.6,20.2,25.16,61.5,7.2,"WED",1,3,2359,124,1762,0,2583,28779,25,5,809,316,286,0,11745,30,"Range-15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"346","10/12/2018","SAO PAULO",NA,0,0,0,0,0,44651,0,30,15.8,23.44,54,8,"MON",1,3,2236,124,1582,1,2362,25759,20,3,855,312,337,0,11041,19,"Range-14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"347","13/12/2018","SAO PAULO",NA,0,0,0,0,0,47871,14,32,21.1,24.66,66,6.5,"TUR",1,3,2315,166,1783,1,3413,25385,17,6,1011,404,319,0,13012,39,"Range-15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"348","15/12/2018","SAO PAULO",NA,0,0,0,0,0,74906,0,33.6,22.3,26.88,59,6.7,"SAT",3,3,4021,326,2658,3,6696,44363,54,5,1718,530,576,0,13924,32,"Range-28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"349","16/12/2018","SAO PAULO",NA,0,0,0,0,0,60903,0,32.6,22.3,25.94,76,6,"SUN",2,3,3867,283,2421,7,5597,33944,41,6,1486,659,693,0,11861,38,"Range-27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"350","14/12/2018","SAO PAULO",NA,0,0,0,0,0,67855,12.2,33.5,19.6,26.88,49.5,7.6,"FRI",3,3,3458,306,2436,0,5634,40143,44,6,1460,473,562,0,13305,28,"Range-24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351","17/12/2018","SAO PAULO",NA,0,0,0,0,0,49034,0.7,34.1,22.2,28.06,58.75,7,"MON",1,3,2353,163,1845,3,2778,28838,22,4,953,367,325,0,11348,35,"Range-15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352","19/12/2018","SAO PAULO",NA,0,0,0,0,0,58299,6.8,31.2,21.6,25.12,73.75,0,"WED",1,3,2830,158,2043,2,3042,34372,21,5,977,378,401,0,14043,27,"Range-19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"353","18/12/2018","SAO PAULO",NA,0,0,0,0,0,52693,7.4,34.4,20.7,25.56,77.25,0,"TUE",1,3,2440,115,2000,0,2826,30653,25,0,866,394,391,0,12956,27,"Range-16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"354","20/12/2018","SAO PAULO",NA,0,0,0,0,0,59167,8,33.6,21.7,27.72,57.75,0,"TUR",1,3,2709,176,2174,0,4137,33033,39,5,1200,402,426,0,14838,28,"Range-18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"355","21/12/2018","SAO PAULO",NA,0,0,0,0,0,73104,0,32.2,22.3,26.58,65,0,"FRI",3,3,3369,310,2581,14,5924,44919,52,5,1528,461,506,0,13400,35,"Range-23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"356","22/12/2018","SAO PAULO",NA,0,0,0,0,0,73127,0,33,21.7,26.54,57.75,0,"SAT",3,3,3502,332,2429,3,6476,43530,37,10,1673,536,571,0,13996,32,"Range-24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"357","23/12/2018","SAO PAULO",NA,0,0,0,0,0,63383,0.4,30.2,21,23.88,76.25,0,"SUN",2,3,3129,279,2125,3,5638,36706,44,6,1546,707,570,0,12605,25,"Range-21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"359","26/12/2018","SAO PAULO",NA,0,0,0,0,0,48629,0.6,27.3,18,22.1,74,0,"WED",1,3,2147,160,1489,2,2579,29109,36,5,940,333,375,0,11430,24,"Range-13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"360","25/12/2018","SAO PAULO",NA,0,0,0,0,0,63146,7,24.2,19.3,20.86,86,0,"TUE",1,3,3359,405,2209,0,3974,38867,41,6,1520,324,291,0,12146,4,"Range-23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"361","28/12/2018","SAO PAULO",NA,0,0,0,0,0,62508,0,0,18.9,0,0,0,"FRI",3,3,3020,272,1886,2,5126,37529,25,1,1462,455,394,0,12304,32,"Range-20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"362","27/12/2018","SAO PAULO",NA,0,0,0,0,0,48281,0,28.7,19,22.98,72,0,"TUR",1,3,2464,195,1517,6,3484,25655,30,11,976,353,361,0,13193,36,"Range-16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"363","29/12/2018","SAO PAULO",NA,0,0,0,0,0,58148,2.6,30.4,18.8,23.8,66.75,0,"SAT",3,3,3297,338,1720,5,5255,33861,31,2,1347,420,423,0,11427,22,"Range-22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"364","30/12/2018","SAO PAULO",NA,0,0,0,0,0,46080,0,32.4,19.1,24.34,66.25,0,"SUN",2,3,2640,270,1467,0,4507,25724,18,3,1052,437,377,0,9573,12,"Range-17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"365","31/12/2018","SAO PAULO",NA,0,0,0,0,0,10445,0,31,19.2,24.2,66.75,0,"MON",1,3,501,46,369,0,861,5164,5,3,216,182,207,0,2874,17,"Range-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"366","01/01/2019","SAO PAULO",0,0,0,0,0,0,66554,0,31.8,18.7,24.48,79.25,0,"TUE",4,3,3966,574,2646,0,4730,39507,43,8,1731,319,374,0,12651,5,"Range-21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"367","02/01/2019","SAO PAULO",0,0,0,0,0,0,48132,6.7,32,21,25.86,71.75,0,"WED",1,3,2535,173,1665,3,2767,28695,38,3,999,354,368,0,10501,31,"Range-09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"368","04/01/2019","SAO PAULO",0,0,0,0,0,0,62113,37.8,29.4,20.7,23.92,86.75,0,"FRI",2,3,3627,263,2083,2,5094,36872,54,11,1416,454,496,0,11707,34,"Range-09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"369",",,,,,","SAO PAULO",13,0,0,0,0,0,39068,0,33.3,20.6,24.86,69.75,0,"TUR",1,3,2346,161,1507,1,3307,21954,24,2,940,349,344,0,8108,25,"Range-13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"370","05/01/2019","SAO PAULO",30,0,0,0,0,0,68422,25.6,24.7,20.3,22.4,83.75,0,"SAT",3,3,3888,323,2125,5,5939,40668,33,2,1428,471,493,0,13030,17,"Range-30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"371","06/01/2019","SAO PAULO",28,0,0,0,0,0,54252,22.1,29.6,20.1,23.8,80,0,"SUN",3,3,3678,267,2117,4,4739,30043,33,6,1273,592,501,0,10958,41,"Range-28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"372","07/01/2019","SAO PAULO",0,0,0,0,0,0,44555,15,33.5,20.6,27.34,57.75,0,"MON",1,3,2134,127,1724,1,2578,25614,15,6,815,348,373,0,10777,43,"Range-09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"373","09/01/2019","SAO PAULO",0,0,0,0,0,0,43699,0.8,34.5,21.6,26.58,65,0,"WED",1,3,2119,107,1579,3,2459,26130,23,9,721,318,311,0,9893,27,"Range-09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"374","08/01/2019","SAO PAULO",13,0,0,0,0,0,45339,0,33,21.8,26.16,67.25,0,"TUE",1,3,2205,155,1641,1,2501,25863,35,1,724,332,286,0,11561,34,"Range-13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"375","10/01/2019","SAO PAULO",0,0,0,0,0,0,37743,0,32.5,22.5,27.22,56.25,0,"TUR",1,3,1993,130,1563,3,2905,21767,29,2,865,283,316,0,7844,43,"Range-09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"376","11/01/2019","SAO PAULO",0,0,0,0,0,0,60366,0,32.2,20.3,25.06,71.75,0,"FRI",2,3,3259,270,2069,6,4882,36436,36,9,1271,344,383,0,11361,40,"Range-09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"377","12/01/2019","SAO PAULO",0,0,0,0,0,0,65016,25.4,30.8,19.8,24.56,78,0,"SAT",3,3,3418,309,2089,5,5693,38577,29,8,1365,422,498,0,12573,30,"Range-10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"378","13/01/2019","SAO PAULO",0,0,0,0,0,0,54370,0,31.5,21,24.94,76,0,"SUN",3,3,3480,247,2024,1,4778,30568,29,3,1313,522,489,0,10880,36,"Range-10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"379","14/01/2019","SAO PAULO",0,0,0,0,0,0,39716,0,32.5,21.6,26,74,0,"MON",1,3,2188,136,1564,9,2196,22617,15,5,701,274,260,0,9724,27,"Range-09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"380","15/01/2019","SAO PAULO",13,0,0,0,0,0,39774,0,31.8,22.7,26.96,66,0,"TUE",1,3,1990,104,1499,6,2063,23375,14,2,662,252,264,0,9513,30,"Range-13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"381","17/01/2019","SAO PAULO",13,0,0,0,0,0,36788,3.2,33.7,19.6,24.66,86,0,"TUR",1,3,2195,133,1431,4,2695,21517,31,2,788,295,349,0,7322,26,"Range-13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"382","16/01/2019","SAO PAULO",0,0,0,0,0,0,41741,8.8,31,20.2,23.66,86,0,"WED",1,3,1970,119,1419,4,2114,24652,18,4,711,261,268,0,10159,42,"Range-09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"383","18/01/2019","SAO PAULO",30,0,0,0,0,0,61870,10.2,32.8,19.5,25.42,77,0,"FRI",2,3,3137,286,2157,4,4432,37885,37,3,1368,443,504,0,11580,34,"Range-30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"384","19/01/2019","SAO PAULO",28,0,0,0,0,0,66284,0,33.4,22,26.4,69,0,"SAT",3,3,3592,367,2246,5,5339,39484,42,2,1436,523,639,0,12559,50,"Range-28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"385","20/01/2019","SAO PAULO",31,0,0,0,0,0,54507,1,32,22.1,25.82,80,0,"SUN",3,3,3716,308,2068,3,4145,30634,36,6,1261,713,710,0,10868,39,"Range-31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"386","21/01/2019","SAO PAULO",13,0,0,0,0,0,41359,0.6,33.9,21.8,27.46,74,0,"MON",1,3,2271,146,1580,0,2008,24597,25,5,728,344,433,0,9190,32,"Range-13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"387","27/01/2019","SAO PAULO",18,0,0,0,0,0,50158,0,31,19,25.24,66,0,"SUN",3,3,3394,242,1873,3,3722,28430,34,5,1111,682,609,0,10010,43,"Range-18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"388","26/01/2019","SAO PAULO",28,0,0,0,0,0,58758,23.5,28.7,16.5,20.94,92,0,"SAT",3,3,3548,314,1837,0,4524,35306,36,0,1315,463,614,0,10783,18,"Range-28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"389","28/01/2019","SAO PAULO",15,0,0,0,0,0,36592,0,34,21.3,27.24,72,0,"MON",1,3,1903,133,1372,0,1657,21433,21,4,682,345,445,0,8558,39,"Range-15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"390","22/01/2019","SAO PAULO",0,0,0,0,0,0,40499,0,31.5,21.4,25.96,80,0,"TUE",1,3,2091,121,1450,7,1899,23948,15,3,718,304,452,0,9462,29,"Range-09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"391","23/01/2019","SAO PAULO",0,0,0,0,0,0,40371,22,32.2,21.3,25.34,82,0,"WED",1,3,2046,129,1324,1,1738,24549,18,2,664,323,364,0,9184,29,"Range-09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"392","25/01/2019","SAO PAULO",30,0,0,0,0,0,66882,44,27.4,18,21.28,86,0,"FRI",2,3,4516,304,2705,4,6262,38213,38,5,1391,533,647,0,12238,26,"Range-30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"393","29/01/2019","SAO PAULO",0,0,0,0,0,0,36188,0,32.7,22.7,26.7,67,0,"TUE",1,3,1908,116,1377,0,1667,20635,3,1,670,372,367,0,9046,26,"Range-09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"394","30/01/2019","SAO PAULO",13,0,0,0,0,0,40763,1.2,35.1,18,24.82,68,0,"WED",1,3,2143,111,1555,1,1879,24247,4,0,663,321,488,0,9314,37,"Range-13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"395","24/01/2019","SAO PAULO",13,0,0,0,0,0,51847,6,30.5,18.6,23.9,79,0,"TUR",1,3,2732,232,1876,0,3613,31579,40,4,1143,393,449,0,9761,25,"Range-13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"396","31/01/2019","SAO PAULO",0,0,0,0,0,0,37683,52,34.4,17.8,26.8,48.25,0,"TUR",1,3,2187,184,1667,1,2659,21927,15,0,848,348,398,0,7429,20,"Range-09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
